split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
test,00241,test/00241.txt,RGB,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
test,00243,test/00243.txt,IR|RGB,1,1,1,car,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
test,00244,test/00244.txt,IR|RGB,1,1,4,car,OBB_adjustment:4;addition:1;removal:1,needs_review:6,file-level summary aggregated from instance-level refinement records
test,00245,test/00245.txt,IR,1,1,1,car,OBB_adjustment:1;addition:1;removal:1,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00246,test/00246.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00249,test/00249.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00251,test/00251.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
test,00254,test/00254.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00258,test/00258.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00259,test/00259.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00260,test/00260.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00261,test/00261.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00262,test/00262.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00264,test/00264.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00265,test/00265.txt,IR|RGB,0,0,10,car,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
test,00266,test/00266.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
test,00268,test/00268.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00269,test/00269.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00275,test/00275.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00276,test/00276.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00279,test/00279.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00280,test/00280.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
test,00281,test/00281.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
test,00282,test/00282.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00283,test/00283.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00284,test/00284.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00286,test/00286.txt,IR|RGB,0,0,4,car|van,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
test,00287,test/00287.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
test,00288,test/00288.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00290,test/00290.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00291,test/00291.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00292,test/00292.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00294,test/00294.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
test,00295,test/00295.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00296,test/00296.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00297,test/00297.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
test,00298,test/00298.txt,IR|RGB,2,2,6,car,OBB_adjustment:6;addition:2;removal:2,needs_review:10,file-level summary aggregated from instance-level refinement records
test,00299,test/00299.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00300,test/00300.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00301,test/00301.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
test,00302,test/00302.txt,IR|RGB,2,2,0,car,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00305,test/00305.txt,IR|RGB,2,2,4,car,OBB_adjustment:4;addition:2;removal:2,needs_review:8,file-level summary aggregated from instance-level refinement records
test,00307,test/00307.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00309,test/00309.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00312,test/00312.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00314,test/00314.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00315,test/00315.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
test,00317,test/00317.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00320,test/00320.txt,IR|RGB,0,0,4,car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00321,test/00321.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00322,test/00322.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00323,test/00323.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00325,test/00325.txt,IR|RGB,0,0,4,bus|freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00328,test/00328.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00329,test/00329.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00330,test/00330.txt,IR|RGB,0,0,5,freight_car,OBB_adjustment:5,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
test,00332,test/00332.txt,IR|RGB,0,0,6,car|freight_car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
test,00333,test/00333.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
test,00334,test/00334.txt,IR|RGB,0,0,4,freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00335,test/00335.txt,IR|RGB,0,0,4,freight_car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00337,test/00337.txt,IR|RGB,0,0,5,car|freight_car|truck,OBB_adjustment:3;category_correction:2,auto_high_confidence:4;needs_review:1,file-level summary aggregated from instance-level refinement records
test,00341,test/00341.txt,IR|RGB,0,0,4,car|freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00342,test/00342.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
test,00343,test/00343.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00347,test/00347.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00354,test/00354.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00357,test/00357.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00358,test/00358.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00359,test/00359.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00360,test/00360.txt,IR|RGB,0,0,6,car|freight_car|truck,OBB_adjustment:5;category_correction+OBB_adjustment:1,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
test,00361,test/00361.txt,IR|RGB,0,0,9,freight_car|truck,OBB_adjustment:4;category_correction:5,auto_high_confidence:5;needs_review:4,file-level summary aggregated from instance-level refinement records
test,00362,test/00362.txt,IR|RGB,0,0,6,freight_car|truck,OBB_adjustment:2;category_correction:4,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00363,test/00363.txt,IR|RGB,0,0,8,freight_car|truck,OBB_adjustment:2;category_correction:6,auto_high_confidence:6;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00364,test/00364.txt,IR|RGB,0,0,3,car|freight_car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
test,00366,test/00366.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00367,test/00367.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,needs_review:5,file-level summary aggregated from instance-level refinement records
test,00369,test/00369.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,00370,test/00370.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00371,test/00371.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,00372,test/00372.txt,IR|RGB,0,0,4,car|freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00373,test/00373.txt,IR|RGB,0,0,4,car|freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
test,00374,test/00374.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,00375,test/00375.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
